# Constructed from biom file
#OTU ID	258_B3	153_B3	090_subseq	074_B2	146_B1	015_B4	164_B1	024_B2
TRINITY_DN140644_c4_g1_i1	2.4	0.0	1.0	0.0	2.0	0.0	0.0	0.0
TRINITY_DN137848_c3_g1_i1	3.24	15.0	0.0	0.0	7.81	2.18	0.0	1.0
TRINITY_DN137711_c6_g3_i5	2.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0
TRINITY_DN142761_c18_g1_i5	7.3	0.0	0.0	5.55	13.34	0.12	0.0	0.0
TRINITY_DN145857_c2_g1_i5	482.84	216.6	346.38	945.21	435.24	74.77	503.0	452.44
TRINITY_DN138108_c5_g1_i1	0.0	0.0	0.0	1.0	60.0	2.0	0.0	1.0
TRINITY_DN140622_c6_g2_i1	0.0	0.0	1.0	0.0	22.72	0.0	0.0	2.0
TRINITY_DN100429_c0_g2_i1	0.0	0.0	1.0	29.0	2.0	0.0	0.0	0.0
TRINITY_DN142528_c0_g2_i3	3.0	0.0	2.15	0.0	2.15	0.0	0.0	0.0
TRINITY_DN142732_c5_g3_i4	0.0	0.0	5.0	0.0	0.0	3.0	0.0	1.0
TRINITY_DN134608_c1_g1_i1	0.0	0.0	0.0	0.0	3.0	1.0	0.0	5.0
TRINITY_DN138315_c2_g1_i1	5.0	0.0	4.0	0.0	5.0	1.0	1.0	2.0
TRINITY_DN145613_c33_g1_i5	1.0	0.0	3.38	0.0	2.0	0.0	2.0	0.0
TRINITY_DN85648_c2_g1_i1	0.0	0.0	1.0	0.0	385.06	0.0	0.0	2.0
TRINITY_DN144216_c2_g6_i1	0.0	10.0	0.0	0.0	0.0	2.0	0.0	2.0
TRINITY_DN145983_c5_g3_i1	2.0	0.0	0.0	5.0	1678.92	0.0	0.0	45.0
TRINITY_DN142019_c4_g1_i6	2.0	0.0	5.0	0.0	6.0	0.0	0.0	0.0
TRINITY_DN143595_c3_g1_i5	11.0	0.0	0.0	0.0	0.0	23.0	0.0	9.0
TRINITY_DN142304_c19_g2_i1	1.0	0.0	9.0	0.0	6.0	0.0	0.0	0.0
TRINITY_DN143027_c2_g1_i6	3.0	0.0	3.19	1.0	7.46	1.0	0.0	1.0
TRINITY_DN137854_c1_g2_i2	2.0	0.0	0.0	0.0	4.8	1.0	0.0	1.0
TRINITY_DN144291_c5_g7_i1	21.52	0.0	0.0	0.0	1046.5	8.98	0.0	18.98
TRINITY_DN141980_c4_g1_i1	6.0	100.0	20.0	0.0	0.0	31.0	0.0	5.0
TRINITY_DN140188_c14_g1_i4	57.0	0.0	0.0	0.0	0.0	2.0	75.0	0.0
TRINITY_DN144589_c0_g1_i2	2.22	0.0	0.0	0.0	6.54	3.34	0.0	4.82
TRINITY_DN134655_c0_g2_i1	3.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
TRINITY_DN143830_c0_g1_i1	9.0	0.0	1.0	0.0	13.0	1.0	0.0	3.0
TRINITY_DN142309_c15_g6_i2	4.0	0.0	6.0	0.0	0.0	2.0	5.0	2.0
TRINITY_DN139056_c0_g1_i1	0.0	0.0	1.0	0.0	1.0	4.0	0.0	0.0
TRINITY_DN111495_c0_g1_i1	2.0	0.0	0.0	0.0	0.0	8.0	0.0	4.0
TRINITY_DN139157_c1_g1_i6	3.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
TRINITY_DN144424_c2_g1_i2	0.0	4.0	1.0	2.0	0.0	1.01	2.08	9.38
TRINITY_DN142344_c4_g1_i1	6.26	0.0	0.0	0.0	0.0	2.96	0.0	9.2
TRINITY_DN140823_c10_g1_i1	2.34	0.0	0.0	0.0	13.3	1.0	0.0	0.0
TRINITY_DN136727_c0_g2_i1	1.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0
TRINITY_DN145245_c6_g1_i2	154.25	0.0	10.41	6.0	418.74	60.99	42.0	9.31
TRINITY_DN131100_c0_g1_i4	11.15	0.0	0.0	0.0	2.0	0.0	0.0	5.0
TRINITY_DN142980_c0_g1_i7	3.42	0.0	0.0	0.0	0.0	1.03	0.28	0.0
TRINITY_DN141159_c10_g2_i1	12.16	0.0	5.29	0.0	1.0	2.0	0.0	0.0
TRINITY_DN141743_c3_g2_i6	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
TRINITY_DN134616_c0_g2_i2	2.0	0.0	4.0	0.0	0.0	0.0	0.0	6.0
TRINITY_DN142873_c4_g1_i4	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
TRINITY_DN7424_c0_g1_i1	2.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0
TRINITY_DN135926_c1_g2_i3	3.95	0.0	0.0	0.0	1.0	0.0	17.0	1.0
TRINITY_DN143797_c0_g1_i4	9.32	0.0	0.0	0.0	0.0	2.71	0.0	2.61
TRINITY_DN141104_c10_g3_i7	2.23	0.0	1.0	0.0	5.15	0.0	0.0	0.0
TRINITY_DN143119_c3_g1_i2	14.68	0.0	2.0	2.0	2.25	4.12	0.0	14.01
TRINITY_DN136094_c0_g1_i2	8.04	0.0	0.0	0.0	0.0	0.97	0.0	1.0
TRINITY_DN136346_c15_g3_i2	0.0	0.0	3.0	0.0	9.71	0.0	5.0	1.0
TRINITY_DN141874_c2_g3_i2	6.05	0.0	0.22	0.0	16.52	0.0	0.0	0.0
TRINITY_DN145572_c4_g1_i1	1.0	0.0	0.0	1.0	0.0	5.74	0.0	0.0
TRINITY_DN144032_c2_g1_i3	0.2	0.0	0.0	0.0	1.82	6.26	0.0	24.04
TRINITY_DN138398_c3_g3_i1	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0
TRINITY_DN135543_c0_g2_i1	29.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0
TRINITY_DN138849_c3_g2_i2	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
TRINITY_DN141998_c3_g1_i1	2.0	0.0	0.17	0.0	3.0	0.0	0.0	0.0
TRINITY_DN132435_c1_g5_i1	0.0	3.0	0.0	0.0	0.0	3.0	0.0	1.0
TRINITY_DN1091307_c1_g1_i1	0.0	15.0	1.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN140622_c6_g2_i4	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0
TRINITY_DN139127_c1_g2_i2	0.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0
TRINITY_DN142309_c15_g5_i3	17.24	7.0	9.0	0.0	0.0	4.24	36.0	85.22
TRINITY_DN143507_c10_g2_i1	0.0	45.0	0.0	0.0	0.0	9.0	0.0	1.0
TRINITY_DN145588_c7_g7_i1	1.0	0.0	12.0	0.0	0.0	0.0	0.0	2.04
TRINITY_DN139686_c3_g9_i1	18.32	0.0	0.0	0.0	173.79	2.56	0.0	7.89
TRINITY_DN140227_c3_g4_i2	2.0	0.0	1.0	0.0	5.0	1.0	0.0	0.0
TRINITY_DN142074_c0_g1_i3	14.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0
TRINITY_DN131149_c0_g2_i1	0.0	0.0	1.0	0.0	0.0	2.0	0.0	3.0
TRINITY_DN139258_c4_g1_i1	2.0	0.0	1.0	2.0	4.0	0.0	0.0	0.0
TRINITY_DN140070_c1_g1_i1	1.25	0.0	0.0	0.0	10.01	1.0	0.0	0.0
TRINITY_DN141348_c2_g1_i2	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
TRINITY_DN143088_c3_g2_i2	0.0	0.0	10.0	0.0	4.0	1.0	0.0	0.0
TRINITY_DN144594_c22_g1_i1	1.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0
TRINITY_DN138357_c2_g2_i1	3.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0
TRINITY_DN145287_c5_g1_i1	0.0	0.0	1.47	0.0	1.0	1.0	0.0	0.0
TRINITY_DN141874_c2_g3_i6	1.79	0.0	1.8	0.0	15.62	0.0	0.0	0.0
TRINITY_DN141808_c2_g4_i1	1.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0
TRINITY_DN136127_c0_g1_i3	1.0	0.0	1.0	0.0	5.79	0.0	0.0	0.0
TRINITY_DN137657_c2_g1_i1	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0
TRINITY_DN133276_c1_g1_i1	10.0	33.0	0.0	0.0	0.0	27.0	21.0	22.0
TRINITY_DN145036_c19_g2_i1	21.42	0.0	5.7	2.67	8315.73	12.16	1.0	98.23
TRINITY_DN141531_c3_g1_i2	3.49	0.0	10.76	0.0	0.0	0.0	1.0	0.0
TRINITY_DN138334_c3_g3_i2	1.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0
TRINITY_DN134228_c1_g1_i1	0.0	85.0	0.0	0.0	0.0	9.48	0.0	2.44
TRINITY_DN141672_c0_g1_i2	0.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0
TRINITY_DN143640_c3_g2_i3	0.0	70.0	0.0	0.0	0.0	11.0	0.0	4.0
TRINITY_DN138971_c1_g1_i10	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
TRINITY_DN144028_c0_g1_i5	0.0	5.0	11.83	2.01	0.0	0.0	19.63	0.0
TRINITY_DN136269_c9_g1_i1	0.0	5.0	0.0	0.0	1.61	25.0	0.0	3.35
TRINITY_DN143666_c5_g2_i6	3.47	0.0	1.71	14.28	54.02	3.86	0.0	2.4
TRINITY_DN142771_c0_g1_i1	2.0	0.0	7.0	0.0	6.0	0.0	0.0	0.0
TRINITY_DN143444_c6_g1_i4	6.11	3.0	1.0	19.51	7.23	1.0	0.0	0.0
TRINITY_DN609935_c12_g1_i1	0.0	963.0	0.0	0.0	0.0	279.62	0.0	1842.95
TRINITY_DN142532_c3_g1_i13	0.0	0.0	1.0	5.0	0.0	1.0	0.0	0.0
TRINITY_DN138390_c0_g1_i1	4.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0
TRINITY_DN140414_c0_g2_i3	0.0	0.0	1.0	0.0	0.0	2.0	0.0	4.0
TRINITY_DN141808_c2_g2_i2	6.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
TRINITY_DN138728_c1_g3_i2	0.0	6.0	0.0	0.0	0.0	35.0	0.0	136.0
TRINITY_DN140708_c1_g2_i2	2.0	0.0	1.0	0.0	48.0	2.0	0.0	0.0
TRINITY_DN144119_c3_g1_i2	16.6	8.0	0.0	0.0	0.0	4.0	9.0	0.0
TRINITY_DN136639_c0_g1_i2	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
TRINITY_DN143169_c2_g1_i5	5.75	0.0	0.0	0.0	0.0	3.0	0.0	19.02
TRINITY_DN144025_c2_g1_i1	1.0	12.0	0.0	0.0	0.0	39.0	0.0	24.0
TRINITY_DN144242_c1_g1_i1	0.0	0.0	0.0	0.0	182.52	2.0	0.0	2.0
TRINITY_DN145564_c4_g2_i1	16.07	0.0	0.0	0.0	0.0	3.0	0.0	11.0
TRINITY_DN145291_c1_g1_i10	5.56	0.0	0.0	0.0	579.28	10.2	0.0	11.22
TRINITY_DN142463_c0_g1_i5	7.26	0.0	12.59	0.0	0.0	0.0	3.0	4.0
TRINITY_DN144056_c2_g3_i1	3.72	0.0	0.0	0.0	9.14	0.0	0.0	29.05
TRINITY_DN138850_c12_g1_i1	0.0	0.0	38.0	0.0	8.0	0.0	0.0	1.0
TRINITY_DN141151_c0_g4_i1	2.0	0.0	0.0	14.0	3.43	2.0	0.0	0.0
TRINITY_DN141388_c0_g1_i6	1.0	0.0	1.0	0.0	70.48	3.0	0.0	0.0
TRINITY_DN141022_c2_g2_i1	4.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
TRINITY_DN145295_c7_g1_i8	51.07	0.0	1.52	0.0	0.0	1.27	4.29	0.99
TRINITY_DN71717_c3_g1_i1	4.0	0.0	0.0	0.0	0.0	1.0	53.0	0.0
TRINITY_DN141334_c2_g2_i9	0.0	0.0	1.0	0.0	3.01	1.0	0.0	0.0
TRINITY_DN142309_c10_g1_i1	2.0	16.0	0.0	0.0	0.0	36.0	0.0	0.0
TRINITY_DN139471_c5_g2_i1	0.0	0.0	0.5	0.0	0.0	0.5	0.0	1.5
TRINITY_DN144929_c3_g1_i5	23.1	0.0	0.0	0.0	0.0	15.63	0.0	19.5
TRINITY_DN144751_c7_g1_i7	0.0	0.0	0.0	0.0	81.0	1.0	0.0	1.0
TRINITY_DN142264_c2_g2_i4	3.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0
TRINITY_DN142030_c1_g1_i1	1.56	0.0	3.0	0.0	2.0	0.0	0.0	0.0
TRINITY_DN138119_c12_g1_i1	0.0	54.0	0.0	0.0	0.0	6.0	0.0	14.0
TRINITY_DN141394_c1_g6_i4	1.23	0.0	0.0	0.0	0.0	1.0	0.0	2.0
TRINITY_DN142102_c3_g5_i2	0.0	0.0	11.0	0.0	1.0	0.0	0.0	1.0
TRINITY_DN129681_c5_g2_i1	0.0	0.0	0.0	0.0	103.0	3.0	0.0	6.0
TRINITY_DN138740_c3_g9_i1	14.0	0.0	10.5	0.0	0.0	0.0	0.0	1.0
TRINITY_DN145472_c3_g1_i1	6.4	0.0	0.0	0.0	1220.49	0.0	0.0	0.52
TRINITY_DN144114_c2_g1_i1	7.0	0.0	2.0	0.0	1.0	1.0	0.0	14.0
TRINITY_DN141838_c0_g1_i1	2.19	0.0	1.0	0.0	0.0	2.94	0.0	2.15
TRINITY_DN131653_c0_g1_i2	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0
TRINITY_DN144633_c0_g1_i1	1.0	0.0	1.0	0.0	1.0	5.09	2.43	25.75
TRINITY_DN144823_c1_g2_i1	0.0	2.0	24.73	0.0	0.0	2.12	8.0	2.88
TRINITY_DN139701_c6_g8_i1	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
TRINITY_DN145055_c4_g2_i2	4.02	0.0	0.0	0.0	0.0	17.0	0.0	9.0
TRINITY_DN138556_c5_g3_i1	7.0	0.0	8.0	0.0	2.0	0.0	0.0	0.0
TRINITY_DN131005_c0_g1_i1	8.0	0.0	6.0	0.0	0.0	13.0	0.0	0.0
TRINITY_DN144616_c7_g3_i13	10.34	0.0	1.0	0.0	1.38	1.0	0.0	6.18
TRINITY_DN140586_c3_g2_i2	7.0	0.0	0.0	0.0	0.0	14.0	0.0	36.0
TRINITY_DN143254_c1_g4_i1	0.78	0.0	1.58	0.0	0.0	0.0	2.0	0.0
TRINITY_DN141874_c2_g3_i3	3.0	0.0	0.0	0.0	17.0	0.0	0.0	1.0
TRINITY_DN141902_c1_g2_i6	17.61	0.0	0.0	0.0	0.0	2.82	0.0	13.89
TRINITY_DN140065_c1_g2_i1	0.0	0.0	1.0	0.0	3.0	0.0	0.0	2.0
TRINITY_DN139629_c4_g2_i1	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN138941_c3_g2_i6	2.0	0.0	2.28	0.0	0.0	0.0	0.0	1.0
TRINITY_DN137212_c2_g2_i6	0.0	0.0	1.0	0.0	17.0	1.0	0.0	2.0
TRINITY_DN31831_c2_g1_i1	0.0	0.0	0.0	0.0	447.0	5.0	0.0	4.0
TRINITY_DN138254_c2_g2_i9	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
TRINITY_DN144301_c0_g1_i2	8.0	0.0	4.0	0.0	0.0	2.08	0.0	0.0
TRINITY_DN145839_c0_g1_i20	4.8	0.0	0.0	0.0	618.06	1.18	0.0	3.88
TRINITY_DN137732_c1_g1_i2	2.52	0.0	1.84	0.0	0.0	1.0	0.0	0.0
TRINITY_DN145613_c28_g2_i1	5.05	4.0	11.0	43.0	1.44	4.25	48.0	0.0
TRINITY_DN138985_c9_g4_i4	1.0	0.0	0.0	0.0	24.0	0.0	0.0	1.0
TRINITY_DN139187_c3_g1_i1	1.0	0.0	0.0	0.0	126.81	0.0	0.0	5.44
TRINITY_DN140068_c5_g1_i8	1.51	16.0	0.0	0.0	3.07	0.0	0.0	0.0
TRINITY_DN139170_c0_g1_i4	0.0	0.0	3.0	0.0	0.0	5.0	0.0	1.0
TRINITY_DN138652_c4_g1_i8	0.75	0.0	0.0	0.0	2.0	1.0	0.0	0.0
TRINITY_DN96496_c9_g2_i2	1.0	0.0	4.0	0.0	4567.5	155.13	0.0	18.96
TRINITY_DN142303_c4_g1_i1	0.0	0.0	13.32	0.0	1.08	4.0	1.0	1.0
TRINITY_DN139690_c2_g2_i1	6.0	0.0	1.0	0.0	8.0	0.0	0.0	0.0
TRINITY_DN135907_c0_g1_i2	0.0	0.0	0.0	14.0	1.24	1.0	0.0	0.0
TRINITY_DN137880_c3_g1_i1	0.0	11.0	0.0	0.0	0.0	3.0	0.0	1.0
TRINITY_DN139515_c1_g1_i3	0.48	0.0	0.0	0.0	0.0	0.27	0.0	1.33
TRINITY_DN139515_c1_g1_i1	2.52	0.0	0.0	0.0	0.0	2.73	0.0	8.67
TRINITY_DN140485_c2_g1_i2	3.01	0.0	3.0	6.0	0.0	0.0	0.0	0.0
TRINITY_DN142761_c16_g2_i2	6.0	2.0	0.0	2.0	60.94	8.0	0.0	8.0
TRINITY_DN145376_c1_g1_i5	1.02	0.0	3.35	0.0	0.0	2.24	1.0	0.0
TRINITY_DN142324_c2_g1_i4	1.36	0.0	0.0	0.0	2.0	4.02	0.0	2.51
TRINITY_DN139422_c4_g1_i3	1.0	0.0	2.42	0.0	0.0	1.0	0.0	0.0
TRINITY_DN143035_c3_g7_i1	2.75	0.0	0.0	0.0	6.0	17.26	0.0	13.92
TRINITY_DN141260_c0_g2_i2	0.0	0.0	1.0	15.0	2.0	0.0	0.0	0.0
TRINITY_DN144616_c7_g2_i1	20.0	5.0	10.0	0.0	1.0	2.0	1.0	2.0
TRINITY_DN143072_c7_g3_i1	96.35	5.0	9.0	26.0	0.0	47.0	24.0	0.0
TRINITY_DN144144_c1_g1_i5	2.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN138844_c1_g1_i1	1.0	0.0	6.0	0.0	12.0	3.0	0.0	0.0
TRINITY_DN140548_c3_g1_i11	11.15	0.0	0.0	0.0	6.0	2.01	0.0	1.61
TRINITY_DN138881_c2_g4_i3	5.0	0.0	1.39	0.0	1.08	0.0	0.0	0.0
TRINITY_DN138347_c7_g1_i1	7.0	0.0	0.0	19.0	3.0	0.0	0.0	1.0
TRINITY_DN136144_c2_g7_i2	7.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0
TRINITY_DN144357_c3_g1_i1	5.0	0.0	10.0	21.0	1.01	2.0	28.0	2.0
TRINITY_DN139704_c4_g1_i3	0.0	0.0	7.0	0.0	8.29	1.0	0.0	1.0
TRINITY_DN140391_c5_g3_i1	0.0	7.0	0.0	0.0	0.0	8.0	0.0	25.0
TRINITY_DN130824_c1_g1_i1	1.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0
TRINITY_DN143617_c3_g1_i8	1.99	0.0	1.0	0.0	0.0	0.0	5.0	0.0
TRINITY_DN141726_c10_g6_i4	0.0	2.0	0.0	0.0	0.0	16.97	0.0	7.89
TRINITY_DN142480_c5_g4_i1	0.0	0.0	2.0	4.0	0.0	1.0	0.0	1.0
TRINITY_DN137920_c0_g1_i3	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
TRINITY_DN143846_c3_g1_i2	14.62	0.0	0.0	0.0	0.0	2.02	0.0	1.75
TRINITY_DN138940_c1_g5_i5	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0
TRINITY_DN145571_c1_g1_i8	1.42	0.0	2.03	2.67	5.51	0.0	0.0	0.0
TRINITY_DN139255_c0_g1_i2	3.0	0.0	1.0	0.0	0.0	0.0	0.0	10.15
TRINITY_DN140013_c3_g10_i1	0.0	0.0	1.0	0.0	12.0	1.0	0.0	0.0
TRINITY_DN143590_c3_g1_i4	1.0	0.0	0.0	0.0	0.79	1.94	0.0	0.0
TRINITY_DN134398_c0_g1_i3	0.0	0.0	2.0	0.0	5.49	0.0	0.0	1.0
TRINITY_DN138282_c10_g1_i1	1.02	0.0	3.0	0.0	0.0	0.0	4.0	0.0
TRINITY_DN138709_c2_g2_i4	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN145247_c4_g1_i5	1.16	0.0	2.04	0.0	0.0	0.0	1.52	0.0
TRINITY_DN141425_c1_g4_i1	4.0	0.0	3.0	0.0	2.0	0.0	0.0	1.0
TRINITY_DN145373_c0_g1_i2	2.13	0.0	4.53	0.0	0.0	2.03	0.0	2.05
TRINITY_DN143011_c3_g3_i1	0.35	0.0	0.12	0.0	0.94	0.05	0.0	0.0
TRINITY_DN145227_c3_g1_i1	0.97	0.0	3.98	0.0	0.0	0.0	0.0	1.93
TRINITY_DN138785_c4_g1_i1	1.0	0.0	3.0	91.0	4.0	1.0	0.0	0.0
TRINITY_DN142465_c4_g2_i7	16.0	2.0	12.75	0.0	12.57	0.0	0.0	0.0
TRINITY_DN141582_c2_g2_i4	1.0	0.0	3.0	0.0	8.0	2.0	0.0	0.0
TRINITY_DN139761_c1_g1_i22	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0
TRINITY_DN140823_c6_g1_i4	46.57	0.0	2.0	0.0	0.0	5.1	56.0	10.04
TRINITY_DN140352_c1_g1_i11	0.0	0.0	1.0	0.0	17.96	3.0	0.0	2.0
TRINITY_DN1312390_c4_g4_i1	1.0	197.0	0.0	0.0	0.0	160.0	0.0	0.0
TRINITY_DN140061_c4_g1_i1	1.0	0.0	2.0	0.0	0.0	0.0	12.0	0.0
TRINITY_DN145297_c11_g1_i1	0.0	0.0	1.0	0.0	0.0	1.0	0.0	6.9
TRINITY_DN140704_c1_g1_i1	0.0	0.0	4.0	0.0	0.0	2.0	0.0	1.0
TRINITY_DN142927_c7_g2_i1	0.0	0.0	5.0	0.0	17.51	0.0	0.0	1.0
TRINITY_DN142474_c3_g1_i1	99.43	0.0	0.0	0.0	0.0	0.0	149.0	1.0
TRINITY_DN142116_c1_g1_i3	1.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0
TRINITY_DN144731_c2_g1_i1	0.0	0.0	0.98	0.0	42.86	0.0	0.0	2.03
TRINITY_DN145261_c61_g1_i1	7.9	0.0	33.27	18.0	44.46	19.87	0.0	18.31
TRINITY_DN138863_c0_g5_i2	1.0	4.0	1.0	0.0	4.0	0.0	0.0	0.0
TRINITY_DN138272_c6_g1_i11	4.23	0.0	0.0	0.0	0.0	1.0	0.0	5.0
TRINITY_DN145230_c4_g10_i1	0.0	31.0	30.0	0.0	0.0	22.91	0.0	3.0
TRINITY_DN145291_c1_g1_i13	11.01	0.0	0.0	0.0	605.19	15.58	0.0	12.79
TRINITY_DN142020_c0_g1_i1	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0
TRINITY_DN140607_c1_g4_i1	0.0	0.0	1.0	0.0	2.36	2.0	0.0	0.0
TRINITY_DN139961_c3_g1_i2	9.0	0.0	10.0	0.0	33.92	1.0	0.0	0.0
TRINITY_DN144097_c8_g2_i4	1.0	0.0	10.77	0.0	0.0	2.0	0.0	0.0
TRINITY_DN144098_c0_g1_i1	0.0	0.0	1.0	0.0	1.92	0.0	0.0	0.99
TRINITY_DN144628_c2_g3_i2	4.22	0.0	1.0	17.0	3.0	0.0	0.99	1.0
TRINITY_DN139831_c4_g1_i13	0.0	0.0	1.16	0.0	0.0	0.0	19.0	1.0
TRINITY_DN138179_c0_g1_i1	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0
TRINITY_DN136301_c1_g1_i1	2.0	0.0	0.0	0.0	0.0	1.0	7.0	0.0
TRINITY_DN140008_c0_g1_i2	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
TRINITY_DN135341_c1_g1_i1	0.0	13.0	0.0	0.0	0.0	4.0	0.0	19.0
TRINITY_DN143469_c1_g1_i1	2.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0
TRINITY_DN141260_c0_g2_i1	1.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0
TRINITY_DN144878_c1_g1_i1	10.55	1.0	14.88	71.0	19.06	9.3	8.0	16.29
TRINITY_DN139325_c5_g1_i3	1.0	8.0	1.0	0.0	2.0	0.0	0.0	0.0
TRINITY_DN142104_c0_g1_i3	20.0	0.0	2.0	0.0	0.0	2.0	0.0	8.0
TRINITY_DN142332_c3_g6_i1	3.0	0.0	0.0	0.0	0.0	2.0	68.0	0.0
TRINITY_DN143492_c6_g3_i1	181.02	0.0	27.15	10.0	0.0	12.0	200.0	7.0
TRINITY_DN142307_c1_g2_i1	0.0	0.0	3.0	0.0	3.0	1.0	0.0	0.0
TRINITY_DN142665_c2_g4_i1	3.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
TRINITY_DN139628_c2_g1_i1	0.0	2.0	0.0	0.0	40.0	1.0	0.0	1.0
TRINITY_DN142400_c4_g1_i1	7.35	0.0	1.0	0.0	0.0	0.0	0.0	17.51
TRINITY_DN140166_c2_g1_i1	0.0	0.0	2.0	1.0	4.0	1.0	0.0	0.0
TRINITY_DN145621_c15_g1_i9	8.0	0.0	4.0	0.0	136.39	0.0	0.0	4.0
TRINITY_DN136398_c0_g1_i1	1.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0
TRINITY_DN135698_c2_g1_i8	3.0	0.0	6.0	0.0	5.82	0.0	0.0	1.0
TRINITY_DN143543_c3_g1_i1	2.24	0.0	0.0	0.0	0.0	2.0	0.0	0.92
TRINITY_DN144063_c5_g2_i1	38.46	30.0	6.64	99.0	0.0	6.62	7.0	0.0
TRINITY_DN129944_c1_g4_i1	0.0	39.0	0.0	0.0	0.0	2.0	0.0	1.0
TRINITY_DN142927_c7_g5_i3	7.33	0.0	0.0	0.0	0.0	3.81	0.0	25.13
TRINITY_DN136768_c8_g1_i1	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0
TRINITY_DN137395_c11_g3_i5	0.0	13.0	0.0	0.0	1.0	13.99	0.0	0.0
TRINITY_DN144825_c5_g1_i3	4.27	0.0	0.0	0.0	2.52	1.0	0.0	1.0
TRINITY_DN142823_c1_g1_i2	4.0	13.0	0.0	0.0	0.0	1.0	32.0	0.0
TRINITY_DN143231_c5_g1_i1	5.9	0.0	0.0	0.0	0.0	0.0	2.0	2.01
TRINITY_DN141448_c2_g1_i8	2.0	0.0	0.0	0.0	17.33	0.47	0.0	0.0
TRINITY_DN114244_c5_g1_i1	11.0	0.0	19.0	0.0	3.0	2.0	0.0	0.0
TRINITY_DN145093_c3_g1_i1	19.23	0.0	16.05	0.0	0.0	4.07	6.99	31.59
TRINITY_DN144754_c1_g1_i5	1.01	0.0	0.0	0.0	0.0	1.0	0.0	6.67
TRINITY_DN139138_c8_g2_i4	2.0	0.0	6.25	4.0	8.91	1.03	0.0	0.0
TRINITY_DN136267_c0_g1_i3	1.0	0.0	3.0	0.0	1.0	1.0	0.0	0.0
TRINITY_DN138267_c7_g2_i5	1.0	0.0	0.0	20.0	0.0	1.0	0.0	0.0
TRINITY_DN143227_c3_g4_i5	0.0	0.0	0.0	0.0	2.0	1.07	0.0	1.22
TRINITY_DN137514_c2_g2_i1	0.0	0.0	0.0	0.0	9.0	1.0	0.0	1.0
TRINITY_DN142544_c1_g1_i1	7.91	0.0	0.0	0.0	1.0	0.0	3.0	0.0
TRINITY_DN141652_c4_g1_i1	3.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0
TRINITY_DN141391_c4_g1_i5	0.0	0.0	0.0	0.0	2.43	1.0	0.0	2.93
TRINITY_DN144146_c5_g3_i2	0.0	0.0	37.0	0.0	6.97	0.0	0.0	3.09
TRINITY_DN145601_c1_g1_i10	2.07	0.0	0.0	0.0	291.17	2.76	0.0	2.86
